"{state:"	"AL"	", city_name:"	"Centre city"	", latitude:"	34.155363	", longitude:"	-85.668842	"},"
"{state:"	"AL"	", city_name:"	"Centreville city"	", latitude:"	32.958798	", longitude:"	-87.132305	"},"
"{state:"	"AL"	", city_name:"	"Chatom town"	", latitude:"	31.469145	", longitude:"	-88.246019	"},"
"{state:"	"AL"	", city_name:"	"Chelsea city"	", latitude:"	33.325999	", longitude:"	-86.636676	"},"
"{state:"	"AL"	", city_name:"	"Cherokee town"	", latitude:"	34.7577	", longitude:"	-87.965589	"},"
"{state:"	"AL"	", city_name:"	"Chickasaw city"	", latitude:"	30.77145	", longitude:"	-88.079697	"},"
"{state:"	"AL"	", city_name:"	"Childersburg city"	", latitude:"	33.292685	", longitude:"	-86.342188	"},"
"{state:"	"AL"	", city_name:"	"Choccolocco CDP"	", latitude:"	33.674346	", longitude:"	-85.702574	"},"
"{state:"	"AL"	", city_name:"	"Chunchula CDP"	", latitude:"	30.927196	", longitude:"	-88.208193	"},"
"{state:"	"AL"	", city_name:"	"Citronelle city"	", latitude:"	31.097229	", longitude:"	-88.249678	"},"
"{state:"	"AL"	", city_name:"	"Clanton city"	", latitude:"	32.841704	", longitude:"	-86.623008	"},"
"{state:"	"AL"	", city_name:"	"Clay city"	", latitude:"	33.697634	", longitude:"	-86.607679	"},"
"{state:"	"AL"	", city_name:"	"Clayhatchee town"	", latitude:"	31.236925	", longitude:"	-85.721478	"},"
"{state:"	"AL"	", city_name:"	"Clayton town"	", latitude:"	31.882415	", longitude:"	-85.460541	"},"
"{state:"	"AL"	", city_name:"	"Cleveland town"	", latitude:"	33.99998	", longitude:"	-86.563117	"},"
"{state:"	"AL"	", city_name:"	"Clio city"	", latitude:"	31.708516	", longitude:"	-85.611039	"},"
"{state:"	"AL"	", city_name:"	"Coaling town"	", latitude:"	33.169904	", longitude:"	-87.349889	"},"
"{state:"	"AL"	", city_name:"	"Coats Bend CDP"	", latitude:"	34.077426	", longitude:"	-85.874185	"},"
